EmpID,StartDate,ExitDate,Total Employment Time,DOB,Age at Termination Date,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3549,2018-10-15,2020-10-18,734 days 00:00:00,1955-03-17,65,Area Sales Manager,Tracy Castro MD,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Sales,Field Operations,GA,Technician,Female,Black,Divorced,Fully Meets,2
3550,2021-11-26,2022-10-14,322 days 00:00:00,1988-03-26,34,Area Sales Manager,Jennifer Hicks,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Sales,Wireline Construction,TX,Billing,Male,White,Divorced,Fully Meets,1
3551,2018-08-11,,Active,1954-07-04,,Area Sales Manager,Victoria Bailey,PYZ,Active,Part-Time,Zone C,Part-Time,Active,Sales,Engineers,TX,Engineer,Male,Black,Married,Needs Improvement,4
3552,2020-02-16,2020-06-03,108 days 00:00:00,1942-08-11,77,Area Sales Manager,Maria Chan,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Field Operations,CO,Foreman,Male,White,Single,Needs Improvement,1
3553,2020-01-20,,Active,1949-05-07,,Area Sales Manager,Regina Martinez,NEL,Active,Contract,Zone C,Temporary,Active,Sales,Field Operations,CO,Foreman,Male,Black,Divorced,Fully Meets,4
3554,2019-03-31,,Active,1958-10-14,,Area Sales Manager,Tonya Martin,MSC,Active,Part-Time,Zone C,Temporary,Active,Sales,People Services,IN,Cpo,Male,Asian,Widowed,Fully Meets,1
3555,2023-01-06,2023-05-07,121 days 00:00:00,1988-01-11,35,Area Sales Manager,Daniel Wolf,EW,Active,Full-Time,Zone C,Temporary,Resignation,Sales,General - Eng,IN,Drafter,Female,Hispanic,Widowed,Fully Meets,4
3556,2019-07-18,2020-01-15,181 days 00:00:00,1961-06-16,58,Area Sales Manager,Sarah Petersen,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Sales,Wireline Construction,CA,Vp,Male,White,Single,Exceeds,2
3557,2019-02-13,,Active,1960-06-06,,Area Sales Manager,Victoria Christian DDS,BPC,Active,Part-Time,Zone C,Temporary,Active,Sales,Field Operations,MA,Operator,Male,Other,Single,Fully Meets,2
3558,2018-12-30,,Active,1959-06-04,,Production Technician I,Erin Moore,MSC,Active,Part-Time,Zone A,Part-Time,Active,Production       ,Yard (Material Handling),MA,Manager,Female,Black,Single,Fully Meets,1
3559,2019-11-06,2020-09-06,305 days 00:00:00,1991-11-18,28,Production Technician I,Andrea Gutierrez,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Assistant,Male,White,Single,Fully Meets,2
3560,2022-06-01,,Active,1954-02-18,,Production Technician I,Wanda Ross DDS,MSC,Active,Contract,Zone C,Full-Time,Active,Production       ,Field Operations,MA,Technician,Female,Asian,Divorced,Exceeds,4
3561,2023-03-28,,Active,1959-01-31,,Production Technician II,Steven King,BPC,Active,Part-Time,Zone C,Temporary,Active,Production       ,General - Con,MA,Technician,Female,White,Married,Fully Meets,5
3562,2019-05-21,2023-01-05,1325 days 00:00:00,1954-04-09,68,Production Technician I,Stephen Rodriguez,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,Production       ,Shop (Fleet),MA,Manager,Female,Other,Single,Exceeds,2
3563,2019-01-01,,Active,1946-10-15,,Production Technician I,Patricia Carter,WBL,Active,Contract,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Driver,Male,Black,Widowed,PIP,4
3564,2019-01-26,2020-12-02,676 days 00:00:00,1994-11-07,26,Production Technician II,Diana Johnson,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       ,Aerial,MA,Lineman,Female,White,Divorced,Fully Meets,1
3565,2021-09-11,,Active,1968-05-10,,Production Technician I,Diana Good,WBL,Active,Part-Time,Zone B,Full-Time,Active,Production       ,General - Con,MA,Lineman,Male,Other,Divorced,Fully Meets,4
3566,2021-09-26,,Active,1963-10-05,,Production Technician II,Desiree Stephens,PL,Active,Part-Time,Zone A,Part-Time,Active,Production       ,Aerial,MA,Lineman,Male,Black,Single,Fully Meets,2
3567,2023-03-04,,Active,1966-09-02,,Production Technician I,Debra Garcia,EW,Active,Full-Time,Zone C,Full-Time,Active,Production       ,General - Sga,MA,Technician,Male,Asian,Widowed,Fully Meets,4
3568,2023-07-11,2023-07-29,18 days 00:00:00,1974-12-08,48,Production Technician I,Susan Brown,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Field Operations,MA,Foreman,Male,Asian,Divorced,Fully Meets,2
3569,2019-02-09,2020-08-28,566 days 00:00:00,1995-07-19,25,Production Technician I,Margaret Hampton,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,Production       ,Catv,MA,Supervisor,Female,Hispanic,Divorced,Fully Meets,2
3570,2019-04-19,2021-10-26,921 days 00:00:00,1974-11-23,46,Production Technician II,Brandon Miller,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Production       ,Fielders,MA,Engineer,Female,Asian,Married,Fully Meets,1
3571,2022-07-07,2023-07-17,375 days 00:00:00,1947-08-29,75,Production Technician I,Dr. Matthew Schmitt,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Production       ,Field Operations,MA,Engineer,Female,White,Widowed,Fully Meets,4
3572,2019-03-12,2020-05-19,434 days 00:00:00,1994-06-07,25,Production Technician I,Shawn Berry,WBL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Fielders,MA,Engineer,Male,White,Single,Fully Meets,5
3573,2020-03-09,2021-10-17,587 days 00:00:00,1983-10-26,38,Production Technician I,Brittany Martin,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,Field Operations,MA,Driller,Female,Asian,Divorced,Exceeds,4
3574,2021-05-18,2022-01-04,231 days 00:00:00,1951-05-06,70,Production Technician I,Timothy Weaver,WBL,Future Start,Contract,Zone B,Full-Time,Involuntary,Production       ,Underground,MA,Laborer,Female,Hispanic,Widowed,Fully Meets,1
3575,2021-04-28,2022-01-18,265 days 00:00:00,1987-03-05,34,Production Technician I,Amanda Smith,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,MA,Groundman,Male,Hispanic,Single,Exceeds,5
3576,2021-07-21,2023-04-26,644 days 00:00:00,1992-04-26,31,Production Technician II,Marc Cummings,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Engineers,MA,Project Manager,Female,Asian,Single,Exceeds,4
3577,2019-09-15,,Active,1957-05-30,,Production Technician I,James Rodriguez,BPC,Active,Part-Time,Zone C,Temporary,Active,Production       ,Field Operations,MA,Tower Hand,Male,White,Widowed,Fully Meets,4
3578,2019-05-04,,Active,1957-05-30,,Production Technician I,Elizabeth Sullivan MD,WBL,Active,Full-Time,Zone A,Temporary,Active,Production       ,Field Operations,MA,Technician,Male,Hispanic,Married,Exceeds,2
3579,2021-05-20,,Active,1946-11-15,,Production Technician II,Sean Marsh,BPC,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Asian,Widowed,Needs Improvement,4
3580,2019-12-16,,Active,1942-04-21,,Production Technician I,Kathryn Wilkinson,PYZ,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Field Operations,MA,Foreman,Male,Other,Married,Fully Meets,4
3581,2020-11-20,2023-05-01,892 days 00:00:00,1943-03-08,80,Production Technician I,Paul Walker,SVG,Active,Full-Time,Zone A,Part-Time,Voluntary,Production       ,Wireline Construction,MA,Foreman,Male,Other,Divorced,Fully Meets,2
3582,2020-08-19,2022-05-04,623 days 00:00:00,1968-08-09,53,Production Technician I,Elizabeth Robertson,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Yard (Material Handling),MA,Laborer,Male,Asian,Widowed,Fully Meets,4
3583,2021-04-28,2022-04-18,355 days 00:00:00,1958-11-20,63,Production Technician I,Tasha Mayer,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,MA,Construction Manager,Female,White,Married,Needs Improvement,4
3584,2020-08-14,,Active,1987-11-07,,Production Technician I,Chris Walker,BPC,Active,Contract,Zone C,Full-Time,Active,Production       ,Field Operations,MA,Lineman,Female,Other,Married,Fully Meets,4
3585,2021-12-22,,Active,1992-07-16,,Production Technician I,Traci Floyd,CCDR,Active,Full-Time,Zone A,Full-Time,Active,Production       ,Yard (Material Handling),MA,Laborer,Female,Black,Divorced,Fully Meets,4
3586,2019-02-01,2019-02-10,9 days 00:00:00,2000-12-27,18,Production Technician I,Veronica Wiley,EW,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,People Services,MA,Manager,Female,Hispanic,Single,Fully Meets,2
3587,2021-05-10,2021-12-17,221 days 00:00:00,1977-12-25,44,Production Technician I,Katherine Gay,MSC,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,General - Eng,MA,Administrative,Male,Other,Divorced,Fully Meets,2
3588,2019-06-25,2019-08-15,51 days 00:00:00,1972-03-08,47,Production Technician I,Paul Lopez,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Shop (Fleet),MA,Mechanic,Male,Black,Widowed,Fully Meets,2
3589,2019-04-25,,Active,1951-08-02,,Production Technician I,Jay Bush,PL,Active,Contract,Zone B,Temporary,Active,Production       ,Field Operations,MA,Laborer,Male,White,Single,Fully Meets,1
3590,2021-02-25,2022-10-13,595 days 00:00:00,1995-05-31,27,Production Technician I,Jessica Allen,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Laborer,Male,Asian,Widowed,Fully Meets,4
3591,2021-11-23,2023-05-29,552 days 00:00:00,1998-11-14,24,Production Technician I,Dr. William Thompson,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,MA,Supervisor,Female,White,Married,Needs Improvement,5
3592,2021-10-05,2022-06-18,256 days 00:00:00,1998-12-23,23,Production Technician I,Mrs. Audrey Gonzalez DDS,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,MA,Technician,Male,Other,Single,Fully Meets,3
3593,2020-05-30,,Active,1949-11-11,,Production Technician I,Ashley Bradshaw,WBL,Active,Contract,Zone A,Full-Time,Active,Production       ,General - Con,MA,Foreman,Male,Asian,Married,Fully Meets,1
3594,2018-12-11,,Active,1968-03-14,,Production Technician I,Ashley Meyer,PYZ,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Field Operations,MA,Technician,Male,Black,Married,Needs Improvement,1
3595,2020-09-22,2022-09-14,722 days 00:00:00,1952-03-02,70,Production Technician I,Nicole Delgado,WBL,Active,Contract,Zone A,Temporary,Resignation,Production       ,Engineers,MA,Technician,Male,Other,Divorced,Fully Meets,1
3596,2019-07-28,,Active,1982-07-19,,Production Technician I,John Henry,NEL,Active,Part-Time,Zone C,Full-Time,Active,Production       ,Splicing,MA,Technician,Male,Other,Single,Needs Improvement,2
3597,2020-06-06,2021-04-14,312 days 00:00:00,1986-10-31,34,Production Technician II,Autumn Decker,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,Production       ,General - Con,MA,Foreman,Female,Black,Single,Fully Meets,1
3598,2018-09-28,2023-08-05,1772 days 00:00:00,1950-10-06,72,Production Technician II,Alex Moore,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Eng,MA,Supervisor,Female,Other,Married,Needs Improvement,1
3599,2020-04-12,,Active,1950-03-31,,Production Technician II,Dana Smith,TNS,Active,Part-Time,Zone A,Temporary,Active,Production       ,General - Con,MA,Technician,Female,White,Divorced,Fully Meets,2
3600,2022-11-01,,Active,1949-10-07,,Production Technician II,Bobby Serrano,WBL,Active,Contract,Zone B,Temporary,Active,Production       ,Field Operations,MA,Technician,Female,White,Single,Fully Meets,2
3601,2022-11-21,,Active,1966-07-22,,Production Technician II,Robert Riley,BPC,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Wireline Construction,MA,Billing,Female,White,Married,Fully Meets,5
3602,2021-04-11,2023-05-24,773 days 00:00:00,1994-10-12,28,Production Technician II,Crystal Mcneil,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Engineers,MA,Engineer,Female,Hispanic,Married,Fully Meets,5
3603,2018-11-29,2019-02-21,84 days 00:00:00,1977-02-15,42,Production Technician II,Christine Costa,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,MA,Technician,Female,White,Married,Fully Meets,2
3604,2019-01-16,2022-08-31,1323 days 00:00:00,1948-03-09,74,Production Technician II,Mark Hale,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,Field Operations,MA,Foreman,Female,Hispanic,Divorced,Needs Improvement,4
3605,2019-09-18,,Active,1943-08-25,,Production Technician I,Destiny Johnson,CCDR,Active,Contract,Zone C,Temporary,Active,Production       ,Engineers,MA,Technician,Male,Other,Divorced,Fully Meets,4
3606,2019-08-01,2023-01-20,1268 days 00:00:00,1965-03-13,57,Production Technician I,Eric Gonzales,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Production       ,Billable Consultants,MA,Engineer,Male,Other,Divorced,Fully Meets,3
3607,2019-06-18,2021-04-14,666 days 00:00:00,1976-08-03,44,Production Technician I,Christopher Murray,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Con,MA,Coordinator,Male,Other,Married,Fully Meets,5
3608,2019-02-13,,Active,1979-07-06,,Production Technician I,Ashley Williamson,MSC,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Field Operations,MA,Technician,Male,Other,Married,Fully Meets,3
3609,2021-06-02,,Active,1993-06-09,,Production Technician I,Frederick Harrison,TNS,Active,Contract,Zone B,Full-Time,Active,Production       ,Shop (Fleet),MA,Welder,Female,Other,Widowed,Fully Meets,3
3610,2018-10-11,,Active,1973-04-07,,Production Technician I,Brian Arnold,PYZ,Active,Part-Time,Zone C,Full-Time,Active,Production       ,Field Operations,MA,Laborer,Female,Other,Single,Fully Meets,3
3611,2021-03-09,,Active,1952-01-20,,Production Technician I,Lori Reed,WBL,Active,Contract,Zone C,Full-Time,Active,Production       ,Project Management - Con,MA,Technician,Female,Hispanic,Married,Fully Meets,2
3612,2022-01-23,,Active,1984-12-25,,Production Technician I,Trevor Rodriguez,NEL,Active,Contract,Zone A,Part-Time,Active,Production       ,Field Operations,MA,Technician,Male,Black,Single,PIP,4
3613,2019-02-24,,Active,1973-06-14,,Production Technician I,Jason Owens,PL,Active,Contract,Zone B,Part-Time,Active,Production       ,Field Operations,MA,Laborer,Male,Asian,Married,Exceeds,1
3614,2020-01-08,2021-07-02,541 days 00:00:00,1973-08-31,47,Production Technician I,Clifford Martinez,BPC,Active,Contract,Zone B,Temporary,Voluntary,Production       ,Project Management - Con,MA,Field Project Manager,Male,White,Married,Fully Meets,2
3615,2021-05-13,2022-09-22,497 days 00:00:00,1986-05-14,36,Production Technician I,Lee Hudson,CCDR,Future Start,Full-Time,Zone B,Part-Time,Retirement,Production       ,General - Con,MA,Manager,Male,Asian,Divorced,Exceeds,2
3616,2022-02-12,,Active,1981-03-24,,Production Technician I,Allison Tran,SVG,Active,Contract,Zone C,Full-Time,Active,Production       ,General - Con,MA,Laborer,Female,Hispanic,Married,Fully Meets,4
3617,2023-02-01,,Active,1961-02-18,,Production Technician I,Pamela Johnson,EW,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Wireline Construction,MA,Splicer,Female,Hispanic,Married,Fully Meets,1
3618,2023-02-04,,Active,1944-05-05,,Production Technician I,Erin Harris,MSC,Active,Part-Time,Zone B,Temporary,Active,Production       ,Splicing,MA,Splicer,Male,Black,Married,Fully Meets,3
3619,2023-03-23,2023-05-01,39 days 00:00:00,1984-03-17,39,Production Technician I,Robert Wright,TNS,Active,Full-Time,Zone A,Full-Time,Involuntary,Production       ,General - Con,MA,Technician,Male,Asian,Married,Fully Meets,3
3620,2023-03-22,2023-07-14,114 days 00:00:00,1994-10-12,28,Production Technician I,Mr. Nicholas Austin,PYZ,Active,Part-Time,Zone A,Temporary,Involuntary,Production       ,General - Eng,MA,Specialist,Male,Hispanic,Married,Fully Meets,2
3621,2018-11-28,,Active,1997-09-09,,Production Technician I,Natalie Cannon,WBL,Active,Contract,Zone A,Full-Time,Active,Production       ,Wireless,MA,Laborer,Male,White,Married,Fully Meets,2
3622,2020-07-09,2021-07-10,366 days 00:00:00,1995-10-16,25,Production Technician II,Christopher Ayers,SVG,Active,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,MA,Laborer,Female,Hispanic,Divorced,Fully Meets,3
3623,2019-02-11,,Active,1958-04-25,,Production Technician II,Elizabeth Burton,EW,Active,Part-Time,Zone A,Full-Time,Active,Production       ,Engineers,MA,Engineer,Female,Asian,Divorced,Fully Meets,3
3624,2020-01-09,,Active,1996-02-04,,Production Technician II,Timothy Curtis,MSC,Active,Part-Time,Zone B,Part-Time,Active,Production       ,Technology / It,MA,Engineer,Female,Asian,Married,Fully Meets,4
3625,2021-11-11,2022-07-31,262 days 00:00:00,1975-12-14,46,Production Technician II,Tammy Navarro,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Resignation,Production       ,Engineers,MA,Engineer,Female,Asian,Single,Fully Meets,5
3626,2021-05-15,,Active,1993-10-28,,Production Technician II,Natalie Baker,PYZ,Active,Full-Time,Zone B,Temporary,Active,Production       ,Field Operations,MA,Foreman,Female,Asian,Single,Fully Meets,2
3627,2019-08-21,2022-10-28,1164 days 00:00:00,1967-02-23,55,Production Technician II,Jesse Wilson,WBL,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,Production       ,Field Operations,MA,Supervisor,Female,Black,Married,Fully Meets,3
3628,2020-09-18,,Active,1946-01-27,,Production Technician II,Megan Small,NEL,Active,Contract,Zone B,Part-Time,Active,Production       ,Engineers,MA,Technician,Female,Hispanic,Married,Fully Meets,3
3629,2022-08-27,2022-12-03,98 days 00:00:00,1983-11-26,39,Production Technician I,Dr. David Austin Jr.,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,MA,Laborer,Male,Black,Divorced,Fully Meets,5
3630,2019-02-23,,Active,1965-05-07,,Production Technician I,Scott Davis,MSC,Active,Contract,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Laborer,Male,Other,Widowed,Fully Meets,5
3631,2022-08-08,2022-10-25,78 days 00:00:00,1947-04-28,75,Production Technician I,Kristin Salinas,EW,Active,Contract,Zone C,Full-Time,Retirement,Production       ,Wireline Construction,MA,Apprentice,Male,Other,Divorced,Fully Meets,3
3632,2022-09-24,2022-10-24,30 days 00:00:00,1945-10-03,77,Production Technician I,Bridget Jones,CCDR,Active,Contract,Zone C,Full-Time,Involuntary,Production       ,Field Operations,MA,Foreman,Male,Asian,Married,Fully Meets,3
3633,2022-03-21,,Active,1987-03-24,,Production Technician I,Melissa Wilkinson,BPC,Active,Contract,Zone B,Temporary,Active,Production       ,Aerial,MA,Laborer,Female,Hispanic,Single,Fully Meets,5
3634,2023-06-23,2023-07-26,33 days 00:00:00,1962-04-26,61,Production Technician I,Eric Cunningham,PYZ,Active,Part-Time,Zone B,Full-Time,Retirement,Production       ,General - Sga,MA,Supervisor,Female,Other,Married,Fully Meets,5
3635,2020-10-26,,Active,1978-03-12,,Production Technician I,Stephen Barron,WBL,Active,Part-Time,Zone C,Part-Time,Active,Production       ,Yard (Material Handling),MA,Runner,Female,Hispanic,Single,Fully Meets,4
3636,2020-01-29,,Active,1982-03-13,,Production Technician I,Jennifer Soto,NEL,Active,Contract,Zone B,Temporary,Active,Production       ,Catv,MA,Supervisor,Male,Asian,Divorced,Fully Meets,3
3637,2022-04-23,,Active,1995-04-17,,Production Technician I,John Jones,PL,Active,Full-Time,Zone C,Full-Time,Active,Production       ,Aerial,MA,Engineer,Male,Asian,Divorced,Fully Meets,3
3638,2023-06-15,,Active,1978-12-10,,Production Technician I,Ernest Evans,BPC,Active,Full-Time,Zone C,Part-Time,Active,Production       ,Field Operations,MA,Inspector,Male,Hispanic,Single,Fully Meets,3
3639,2019-09-19,2020-04-14,208 days 00:00:00,1966-01-08,54,Production Technician I,Mark Knight,CCDR,Future Start,Contract,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Runner,Female,Hispanic,Divorced,Fully Meets,3
3640,2023-01-07,,Active,2000-09-21,,Production Technician I,Gina Leon,SVG,Active,Contract,Zone A,Temporary,Active,Production       ,Field Operations,MA,Foreman,Female,Asian,Divorced,Fully Meets,3
3641,2020-02-07,2021-05-01,449 days 00:00:00,1971-01-15,50,Production Technician I,Eric Michael,EW,Future Start,Contract,Zone B,Full-Time,Voluntary,Production       ,General - Con,MA,Operator,Male,Other,Widowed,Fully Meets,3
3642,2020-04-29,2021-11-12,562 days 00:00:00,1978-05-31,43,Production Technician I,Alexandra Martin,MSC,Future Start,Contract,Zone B,Full-Time,Retirement,Production       ,Field Operations,MA,Laborer,Male,Black,Single,Fully Meets,3
3643,2020-04-16,,Active,1961-03-22,,Production Technician I,Eric Calderon,TNS,Active,Full-Time,Zone A,Full-Time,Active,Production       ,Catv,MA,Laborer,Male,Asian,Single,Fully Meets,3
3644,2022-06-16,,Active,1986-06-24,,Production Technician I,Thomas Jones,PYZ,Active,Part-Time,Zone B,Full-Time,Active,Production       ,Field Operations,MA,Laborer,Male,Black,Married,Fully Meets,3
3645,2019-07-22,,Active,1977-09-16,,Production Technician I,Bridget Mills,WBL,Active,Part-Time,Zone C,Full-Time,Active,Production       ,General - Con,MA,Technician,Male,Asian,Single,Fully Meets,3
